443.20	11054.20
443.43	10590.50
443.66	8757.80
443.89	9392.70
444.12	8785.80
444.35	9064.00
444.57	8438.40
444.80	10379.90
445.03	8390.30
445.26	9250.70
445.49	10524.80
445.72	9133.70
445.94	9216.00
446.17	9129.40
446.40	9561.00
446.63	11065.00
446.86	10177.30
447.09	8665.70
447.31	9512.10
447.54	11794.00
447.77	10471.60
448.00	10698.70
448.23	11362.60
448.46	9643.60
448.68	9385.40
448.91	9901.90
449.14	9522.50
449.37	10987.40
449.60	9665.80
449.82	9864.80
450.05	8945.10
450.28	11230.90
450.51	9751.80
450.74	8834.70
450.96	8471.50
451.19	9251.00
451.42	9573.20
451.65	10506.60
451.88	9539.30
452.10	10763.60
452.33	9160.80
452.56	9732.80
452.79	9191.10
453.02	8697.20
453.24	9746.50
453.47	9345.40
453.70	10481.20
453.93	10754.60
454.15	8966.20
454.38	10460.60
454.61	9508.50
454.84	10233.80
455.07	9967.10
455.29	9420.90
455.52	8731.90
455.75	11380.50
455.98	9848.00
456.20	9609.20
456.43	10596.60
456.66	10591.00
456.89	8935.20
457.11	10802.60
457.34	10591.20
457.57	9525.80
457.80	8549.00
458.02	9851.60
458.25	8810.90
458.48	8159.10
458.71	9338.80
458.93	8591.30
459.16	10303.00
459.39	9575.30
459.62	9429.90
459.84	11265.30
460.07	10545.40
460.30	10717.60
460.53	9735.90
460.75	9671.40
460.98	9900.70
461.21	9912.10
461.44	9233.20
461.66	10171.00
461.89	10354.60
462.12	9172.80
462.35	9701.40
462.57	8411.60
462.80	10466.40
463.03	10398.40
463.25	11485.40
463.48	10302.30
463.71	8670.90
463.94	10040.60
464.16	9901.90
464.39	9650.70
464.62	9070.80
464.85	9329.20
465.07	10027.10
465.30	10359.70
465.53	9024.20
465.75	8954.20
465.98	9454.20
466.21	11545.40
466.44	9938.90
466.66	10064.00
466.89	10181.80
467.12	9549.10
467.34	10760.30
467.57	9991.90
467.80	8966.70
468.02	9623.20
468.25	8401.00
468.48	9549.90
468.70	9668.20
468.93	10374.30
469.16	10003.20
469.39	8895.40
469.61	9665.30
469.84	9850.30
470.07	9797.10
470.29	9622.50
470.52	8982.00
470.75	9269.20
470.97	8811.40
471.20	9156.50
471.43	9933.70
471.65	10020.40
471.88	9089.80
472.11	10549.70
472.33	11943.70
472.56	8782.60
472.79	11906.10
473.01	10149.00
473.24	8805.40
473.47	11160.30
473.69	10971.80
473.92	9094.80
474.15	8513.20
474.37	8660.90
474.60	10908.80
474.83	9798.00
475.05	8709.70
475.28	9088.00
475.51	12725.20
475.73	11017.60
475.96	9191.40
476.19	10545.90
476.41	10758.60
476.64	10451.80
476.86	9560.60
477.09	10074.10
477.32	9221.30
477.54	10447.50
477.77	9653.20
478.00	10275.90
478.22	10741.30
478.45	10642.10
478.68	9268.60
478.90	10013.30
479.13	9402.80
479.35	9315.30
479.58	10020.40
479.81	10914.80
480.03	11697.60
480.26	12891.80
480.49	11212.00
480.71	10629.40
480.94	9731.90
481.16	9302.90
481.39	10053.90
481.62	10838.20
481.84	10425.30
482.07	9470.60
482.29	9073.90
482.52	12442.00
482.75	9850.20
482.97	10238.80
483.20	8874.50
483.42	11956.40
483.65	9633.80
483.88	10070.90
484.10	12674.50
484.33	9318.60
484.55	10624.30
484.78	10235.50
485.01	11259.10
485.23	9675.10
485.46	9894.40
485.68	9932.40
485.91	8353.00
486.14	9330.70
486.36	10537.70
486.59	9887.90
486.81	9895.20
487.04	9629.40
487.26	8575.30
487.49	12182.00
487.72	9341.70
487.94	9952.90
488.17	9962.90
488.39	11098.40
488.62	10529.60
488.84	10486.60
489.07	10576.80
489.30	9631.20
489.52	11691.30
489.75	9710.40
489.97	11713.50
490.20	9970.80
490.42	8617.70
490.65	10808.70
490.88	12281.90
491.10	10129.30
491.33	11449.40
491.55	10489.50
491.78	8799.20
492.00	9784.70
492.23	10520.90
492.45	9889.30
492.68	9926.00
492.90	9535.70
493.13	12699.80
493.36	9457.70
493.58	9808.50
493.81	10344.20
494.03	10615.20
494.26	10550.80
494.48	10698.60
494.71	9009.50
494.93	10140.80
495.16	10215.80
495.38	10112.40
495.61	9496.90
495.83	10303.90
496.06	10214.70
496.28	9596.20
496.51	11011.70
496.73	9598.30
496.96	13749.60
497.19	10355.70
497.41	10944.50
497.64	10582.20
497.86	10971.20
498.09	10183.30
498.31	11525.90
498.54	10859.80
498.76	10359.80
498.99	11503.20
499.21	10870.80
499.44	10240.70
499.66	9951.20
499.89	9646.40
500.11	9642.00
500.34	12641.90
500.56	9164.00
500.79	10088.50
501.01	9193.40
501.24	9269.10
501.46	9368.70
501.69	9089.20
501.91	9172.70
502.13	10219.40
502.36	8260.60
502.58	9804.80
502.81	10052.40
503.03	9201.60
503.26	10509.20
503.48	8742.20
503.71	9300.80
503.93	10496.20
504.16	10196.00
504.38	10274.70
504.61	8553.70
504.83	10346.40
505.06	10746.10
505.28	11355.50
505.51	11100.60
505.73	10565.30
505.95	10394.50
506.18	10761.00
506.40	12074.00
506.63	9826.40
506.85	12966.10
507.08	10998.00
507.30	9546.10
507.53	8904.70
507.75	10172.20
507.98	10220.40
508.20	11274.70
508.42	8683.90
508.65	12206.00
508.87	10152.20
509.10	9335.80
509.32	9992.20
509.55	10032.80
509.77	10459.20
509.99	9252.00
510.22	11234.90
510.44	10311.60
510.67	9971.20
510.89	10089.50
511.12	9367.30
511.34	9503.60
511.56	10527.80
511.79	9518.70
512.01	9911.20
512.24	9269.00
512.46	9777.40
512.69	9400.10
512.91	9334.10
513.13	10169.20
513.36	8835.90
513.58	11060.90
513.81	10776.20
514.03	10160.60
514.25	9037.60
514.48	10967.00
514.70	10632.40
514.93	9229.20
515.15	10174.50
515.37	10797.60
515.60	9790.80
515.82	10257.30
516.05	10995.20
516.27	9112.60
516.49	11213.00
516.72	9471.80
516.94	9513.60
517.17	9295.70
517.39	9806.80
517.61	9762.70
517.84	9305.10
518.06	9647.60
518.29	8942.60
518.51	10000.10
518.73	8950.00
518.96	11139.00
519.18	9021.90
519.40	16896.40
519.63	12105.00
519.85	9559.60
520.08	10126.30
520.30	9326.70
520.52	11568.50
520.75	10567.30
520.97	11236.40
521.19	10080.00
521.42	9971.20
521.64	9092.90
521.86	9729.00
522.09	8942.10
522.31	11339.20
522.53	11087.00
522.76	8943.20
522.98	9703.80
523.21	11129.40
523.43	8953.50
523.65	9784.80
523.88	10419.90
524.10	9290.90
524.32	10970.30
524.55	9265.40
524.77	9971.30
524.99	10501.90
525.22	10217.70
525.44	10156.70
525.66	10137.80
525.89	10585.90
526.11	9785.80
526.33	9823.90
526.56	9852.20
526.78	10394.10
527.00	10282.00
527.23	8641.30
527.45	9617.70
527.67	10088.30
527.89	9931.30
528.12	10105.80
528.34	9581.50
528.56	10779.20
528.79	9753.50
529.01	8656.50
529.23	11087.30
529.46	9429.60
529.68	9440.80
529.90	7769.20
530.13	9615.80
530.35	8792.40
530.57	9848.20
530.79	10104.10
531.02	9492.60
531.24	10933.50
531.46	10428.90
531.69	9237.50
531.91	10189.60
532.13	8964.80
532.35	8915.60
532.58	10056.20
532.80	9541.20
533.02	10761.20
533.25	10497.60
533.47	9447.30
533.69	9511.70
533.91	9265.90
534.14	9472.30
534.36	10966.50
534.58	8992.50
534.81	9501.30
535.03	10126.00
535.25	9446.30
535.47	10322.70
535.70	9504.10
535.92	9794.60
536.14	10179.70
536.36	11704.50
536.59	9077.40
536.81	10033.60
537.03	11181.80
537.25	8036.80
537.48	10701.90
537.70	9231.60
537.92	9364.10
538.14	10089.90
538.37	10112.80
538.59	8776.60
538.81	8498.90
539.03	10566.20
539.26	8945.00
539.48	11006.70
539.70	9909.60
539.92	9384.40
540.15	11008.80
540.37	9906.90
540.59	10119.00
540.81	10043.90
541.04	8380.90
541.26	13041.70
541.48	9512.60
541.70	9288.40
541.92	8924.70
542.15	9724.80
542.37	9647.70
542.59	10255.20
542.81	8860.80
543.04	8664.90
543.26	11404.20
543.48	8841.90
543.70	9808.40
543.92	9529.60
544.15	10309.10
544.37	9283.60
544.59	9085.80
544.81	9759.50
545.03	10880.30
545.26	13138.10
545.48	10151.20
545.70	9752.90
545.92	9288.40
546.14	11043.20
546.37	9672.10
546.59	9799.30
546.81	8448.00
547.03	9531.70
547.25	10390.50
547.48	9079.00
547.70	9842.20
547.92	10374.10
548.14	8652.40
548.36	9653.70
548.58	9196.30
548.81	8901.00
549.03	9097.70
549.25	8768.70
549.47	10241.90
549.69	9491.30
549.92	10128.90
550.14	11244.20
550.36	10046.40
550.58	8909.60
550.80	10029.90
551.02	11357.10
551.24	10389.50
551.47	10477.00
551.69	9044.30
551.91	8721.90
552.13	9469.80
552.35	8765.90
552.57	9280.60
552.80	13255.60
553.02	12511.60
553.24	9674.40
553.46	9642.00
553.68	9774.00
553.90	9582.80
554.12	8372.00
554.35	10041.60
554.57	10046.20
554.79	10605.70
555.01	8396.50
555.23	10399.90
555.45	8538.00
555.67	9559.30
555.90	9531.00
556.12	9473.90
556.34	10291.00
556.56	8613.10
556.78	8389.00
557.00	9747.80
557.22	8332.00
557.44	9241.90
557.67	10112.00
557.89	9622.00
558.11	9883.30
558.33	8845.30
558.55	9274.10
558.77	9458.40
558.99	9271.90
559.21	8446.90
559.43	9070.70
559.65	10573.40
559.88	10151.90
560.10	9969.20
560.32	8834.70
560.54	8466.40
560.76	9149.60
560.98	9383.80
561.20	9940.40
561.42	8427.50
561.64	9381.30
561.86	10166.00
562.09	9721.10
562.31	9261.20
562.53	9211.20
562.75	9888.30
562.97	9242.40
563.19	10478.40
563.41	8779.00
563.63	9558.60
563.85	44261.30
564.07	9450.30
564.29	8186.50
564.51	10047.00
564.73	9140.80
564.96	9560.50
565.18	9683.70
565.40	9997.10
565.62	8993.20
565.84	8595.60
566.06	9950.40
566.28	9464.30
566.50	10597.80
566.72	9586.50
566.94	8205.10
567.16	10502.70
567.38	9808.70
567.60	9022.90
567.82	9658.90
568.04	10707.50
568.26	10058.20
568.48	9995.80
568.70	8469.90
568.92	8870.80
569.14	10896.70
569.37	9875.80
569.59	9908.60
569.81	9148.80
570.03	8410.60
570.25	9032.30
570.47	11480.90
570.69	10623.70
570.91	9731.50
571.13	10327.40
571.35	8497.90
571.57	9604.10
571.79	8747.90
572.01	8222.50
572.23	8565.80
572.45	10023.40
572.67	8930.60
572.89	9147.60
573.11	10029.80
573.33	11707.40
573.55	11757.70
573.77	9813.40
573.99	9121.70
574.21	9854.10
574.43	10852.10
574.65	9940.40
574.87	10029.00
575.09	9585.30
575.31	9503.10
575.53	10139.60
575.75	8386.10
575.97	9730.40
576.19	9190.60
576.41	11318.30
576.63	9434.60
576.85	9311.00
577.07	10487.30
577.29	10159.20
577.51	10664.00
577.73	9041.70
577.95	10780.30
578.17	8922.60
578.39	8453.50
578.61	8698.10
578.83	9800.50
579.05	10210.10
579.27	10543.50
579.49	8359.70
579.71	9151.40
579.92	8749.70
580.14	14100.50
580.36	9840.40
580.58	9852.10
580.80	7827.90
581.02	9994.80
581.24	13496.30
581.46	10492.30
581.68	10070.30
581.90	9643.30
582.12	9245.40
582.34	9823.90
582.56	8895.80
582.78	10466.40
583.00	10480.10
583.22	11321.10
583.44	11583.30
583.66	8329.00
583.88	10254.80
584.09	9130.20
584.31	9822.00
584.53	9753.40
584.75	9114.70
584.97	7863.00
585.19	9646.00
585.41	8932.40
585.63	9571.80
585.85	9212.80
586.07	9511.80
586.29	8536.90
586.51	10083.60
586.73	10484.70
586.94	9357.70
587.16	9071.80
587.38	9672.80
587.60	9167.30
587.82	10209.50
588.04	9418.40
588.26	9528.00
588.48	9484.90
588.70	10246.90
588.92	9629.80
589.14	9418.30
589.35	10481.60
589.57	9314.50
589.79	8417.60
590.01	9462.10
590.23	11483.50
590.45	8875.20
590.67	10443.60
590.89	8747.10
591.11	9618.30
591.32	9107.10
591.54	8946.60
591.76	9704.00
591.98	9116.00
592.20	7854.00
592.42	9132.50
592.64	10581.10
592.86	11166.20
593.07	8982.30
593.29	9431.40
593.51	9735.90
593.73	9071.00
593.95	18315.90
594.17	9928.90
594.39	9921.40
594.60	11868.90
594.82	9428.30
595.04	11015.80
595.26	10701.40
595.48	9284.10
595.70	9033.40
595.92	9237.70
596.13	9700.30
596.35	10394.90
596.57	9239.80
596.79	9721.40
597.01	9508.80
597.23	9123.90
597.44	9370.30
597.66	9263.10
597.88	9972.40
598.10	10326.90
598.32	9810.30
598.54	9629.10
598.75	11084.80
598.97	9733.20
599.19	9723.10
599.41	8321.70
599.63	8925.20
599.85	9647.90
600.06	8707.40
600.28	8332.90
600.50	7974.00
600.72	9440.00
600.94	8382.20
601.15	9349.80
601.37	9511.90
601.59	9103.80
601.81	8860.90
602.03	8916.70
602.24	9211.00
602.46	9223.00
602.68	9389.30
602.90	8600.50
603.12	11467.00
603.33	9813.70
603.55	8693.30
603.77	7901.40
603.99	9962.80
604.21	8761.60
604.42	9674.90
604.64	9923.20
604.86	8766.50
605.08	9909.50
605.30	9633.50
605.51	8627.50
605.73	10323.40
605.95	8955.70
606.17	9130.20
606.38	9411.60
606.60	9651.70
606.82	9846.70
607.04	8885.30
607.26	9599.00
607.47	8793.50
607.69	9506.40
607.91	9963.20
608.13	10134.50
608.34	10503.40
608.56	9925.00
608.78	9459.40
609.00	9199.30
609.21	8530.20
609.43	8418.50
609.65	9057.40
609.87	9698.60
610.08	9466.50
610.30	8437.20
610.52	9439.90
610.74	8726.00
610.95	9533.70
611.17	9959.30
611.39	9127.30
611.61	8793.30
611.82	9910.50
612.04	10779.10
612.26	9312.80
612.47	9856.90
612.69	9259.10
612.91	8650.70
613.13	9330.20
613.34	9195.40
613.56	9292.00
613.78	9743.50
614.00	8875.60
614.21	9389.30
614.43	8916.70
614.65	10685.80
614.86	8903.70
615.08	9228.90
615.30	9169.00
615.52	8413.70
615.73	9144.60
615.95	8725.30
616.17	9872.80
616.38	9959.90
616.60	9711.80
616.82	8567.80
617.03	9136.60
617.25	9850.40
617.47	9742.70
617.68	10536.50
617.90	9870.80
618.12	10334.50
618.34	9940.20
618.55	8693.80
618.77	12693.40
618.99	9311.50
619.20	9163.70
619.42	10222.50
619.64	9904.50
619.85	10245.00
620.07	9054.70
620.29	9767.30
620.50	9809.00
620.72	10098.10
620.94	11151.80
621.15	9089.70
621.37	10158.10
621.59	8725.90
621.80	10552.80
622.02	8909.80
622.24	10005.30
622.45	9670.00
622.67	10058.30
622.89	9515.60
623.10	8131.70
623.32	11303.70
623.54	8947.60
623.75	9690.90
623.97	9104.80
624.18	10072.90
624.40	8220.60
624.62	8917.70
624.83	9479.20
625.05	8256.60
625.27	8926.10
625.48	8916.90
625.70	9958.40
625.92	9559.80
626.13	9988.50
626.35	10610.60
626.56	8367.70
626.78	11570.20
627.00	8132.80
627.21	8934.50
627.43	8587.10
627.65	8107.50
627.86	9312.80
628.08	10574.80
628.29	9923.80
628.51	10060.70
628.73	10839.80
628.94	12782.50
629.16	9913.50
629.37	8159.50
629.59	9762.00
629.81	9691.60
630.02	9335.40
630.24	9055.30
630.45	10807.30
630.67	9368.00
630.89	9459.20
631.10	8851.10
631.32	9779.20
631.53	11393.10
631.75	7987.20
631.96	10743.10
632.18	9537.70
632.40	9326.40
632.61	8797.20
632.83	8310.80
633.04	9426.00
633.26	11518.80
633.48	8511.60
633.69	8064.40
633.91	9346.80
634.12	9541.50
634.34	8073.10
634.55	8613.70
634.77	8785.10
634.99	9786.60
635.20	9592.70
635.42	9118.00
635.63	9909.80
635.85	9189.60
636.06	9227.40
636.28	9113.10
636.49	9710.70
636.71	9409.40
636.92	8523.30
637.14	8378.40
637.36	10096.20
637.57	11671.20
637.79	8911.30
638.00	10087.30
638.22	9728.60
638.43	9298.40
638.65	8604.90
638.86	9207.00
639.08	9254.30
639.29	8503.50
639.51	9369.00
639.72	11213.60
639.94	9609.00
640.15	9927.60
640.37	9796.90
640.59	9017.00
640.80	8861.90
641.02	10032.10
641.23	9887.60
641.45	9759.60
641.66	11342.40
641.88	9611.50
642.09	8932.50
642.31	9252.60
642.52	9495.10
642.74	9854.60
642.95	8897.20
643.17	10558.00
643.38	9127.10
643.60	9427.10
643.81	10030.50
644.03	9728.20
644.24	8961.30
644.46	10155.40
644.67	8568.60
644.89	8632.10
645.10	9966.30
645.32	9433.60
645.53	10416.20
645.74	9068.10
645.96	10519.80
646.17	8780.20
646.39	9650.20
646.60	10070.80
646.82	9274.30
647.03	9143.10
647.25	9323.60
647.46	9113.70
647.68	10332.50
647.89	10218.40
648.11	9307.40
648.32	8905.90
648.54	8181.00
648.75	9212.00
648.96	7973.90
649.18	9096.90
649.39	8985.20
649.61	8584.30
649.82	10415.40
650.04	10358.30
650.25	10164.80
650.47	10474.30
650.68	11004.60
650.90	11450.30
651.11	11867.60
651.32	13979.60
651.54	19488.90
651.75	20385.80
651.97	23487.00
652.18	22216.80
652.40	23420.20
652.61	26388.80
652.82	26736.50
653.04	26285.00
653.25	26547.20
653.47	27357.90
653.68	27906.20
653.89	25856.00
654.11	27630.70
654.32	24769.00
654.54	25446.40
654.75	26040.70
654.97	25885.60
655.18	24743.20
655.39	23739.30
655.61	24146.50
655.82	25014.40
656.04	27426.70
656.25	28052.00
656.46	26894.00
656.68	24353.70
656.89	25671.00
657.11	25993.40
657.32	24700.80
657.53	24695.10
657.75	26089.00
657.96	27336.10
658.17	25593.20
658.39	24891.50
658.60	25537.50
658.82	29695.00
659.03	26749.70
659.24	27626.90
659.46	27644.50
659.67	27360.80
659.88	26463.40
660.10	27433.60
660.31	28775.50
660.53	28351.50
660.74	26738.90
660.95	28323.30
661.17	26270.00
661.38	27340.50
661.59	27649.50
661.81	26019.00
662.02	24820.30
662.23	24302.60
662.45	23985.00
662.66	25634.00
662.88	25380.80
663.09	24048.10
663.30	24494.50
663.52	24725.40
663.73	24427.60
663.94	23998.50
664.16	25389.00
664.37	24687.60
664.58	26303.80
664.80	28129.70
665.01	28589.70
665.22	26969.60
665.44	27100.60
665.65	27199.70
665.86	27128.00
666.08	28565.40
666.29	28101.80
666.50	27222.20
666.71	27770.80
666.93	27629.50
667.14	27735.90
667.35	28948.70
667.57	29960.60
667.78	29728.50
667.99	26955.00
668.21	29227.30
668.42	29652.20
668.63	29453.30
668.85	28556.80
669.06	28222.00
669.27	29251.40
669.48	29631.00
669.70	28408.30
669.91	28513.10
670.12	30325.70
670.34	30176.50
670.55	31185.80
670.76	33050.80
670.97	33237.20
671.19	31984.40
671.40	30401.60
671.61	29432.60
671.83	29202.60
672.04	30693.30
672.25	30725.10
672.46	30829.60
672.68	28785.90
672.89	27812.40
673.10	27922.50
673.31	31415.70
673.53	28074.70
673.74	30098.20
673.95	29289.20
674.17	29508.90
674.38	30566.10
674.59	28858.10
674.80	28147.50
675.02	29193.10
675.23	28668.90
675.44	30560.20
675.65	30010.70
675.87	29242.90
676.08	29558.00
676.29	32208.80
676.50	33927.00
676.71	33863.50
676.93	31779.40
677.14	28885.60
677.35	30965.90
677.56	29400.60
677.78	29807.70
677.99	34725.40
678.20	32326.30
678.41	30743.20
678.63	30003.40
678.84	30524.20
679.05	31072.10
679.26	30121.20
679.47	33126.40
679.69	35308.00
679.90	32525.10
680.11	32998.20
680.32	30875.70
680.53	29208.40
680.75	28808.40
680.96	29080.70
681.17	30335.10
681.38	31952.70
681.59	30052.10
681.81	29872.10
682.02	29729.90
682.23	28887.10
682.44	31905.30
682.65	31124.90
682.87	30078.70
683.08	30630.60
683.29	30738.00
683.50	31103.40
683.71	33089.40
683.93	31552.70
684.14	30767.10
684.35	30585.00
684.56	33359.90
684.77	32384.80
684.98	33218.80
685.20	33357.80
685.41	35062.10
685.62	32554.30
685.83	33076.50
686.04	31358.50
686.25	32250.10
686.47	32370.80
686.68	32345.60
686.89	31204.30
687.10	30593.90
687.31	32077.10
687.52	33488.90
687.74	33282.80
687.95	32769.30
688.16	33122.10
688.37	30146.50
688.58	30729.40
688.79	30798.30
689.00	34796.80
689.22	32950.50
689.43	33364.50
689.64	33236.30
689.85	33305.80
690.06	34343.20
690.27	33263.30
690.48	35461.20
690.69	35148.60
690.91	33343.30
691.12	32764.90
691.33	33818.40
691.54	35775.60
691.75	37562.10
691.96	37447.80
692.17	37558.90
692.38	40486.00
692.59	40647.00
692.81	41955.60
693.02	41230.90
693.23	40180.60
693.44	38006.80
693.65	41585.00
693.86	44962.30
694.07	47502.40
694.28	47826.40
694.49	46923.40
694.70	44632.30
694.92	42801.20
695.13	40060.40
695.34	38071.60
695.55	38106.40
695.76	38292.60
695.97	38734.80
696.18	35539.50
696.39	34051.70
696.60	33258.80
696.81	32940.30
697.02	35005.60
697.23	36213.60
697.45	36852.40
697.66	34886.70
697.87	36236.00
698.08	36240.60
698.29	34348.30
698.50	36460.00
698.71	38637.50
698.92	39888.10
699.13	37868.40
699.34	36808.10
699.55	37900.60
699.76	38620.50
699.97	34171.50
700.18	31736.50
700.39	31129.40
700.60	35880.80
700.81	37414.50
701.02	36431.20
701.24	36501.30
701.45	35985.40
701.66	39969.20
701.87	35087.20
702.08	37161.10
702.29	38017.50
702.50	36616.40
702.71	35471.90
702.92	35177.50
703.13	35322.30
703.34	37166.60
703.55	38362.30
703.76	37617.70
703.97	37278.20
704.18	41690.60
704.39	34858.00
704.60	37628.80
704.81	38159.50
705.02	36053.90
705.23	37568.00
705.44	34537.20
705.65	36253.20
705.86	36531.70
706.07	37171.80
706.28	39122.40
706.49	38195.60
706.70	37983.10
706.91	36639.50
707.12	35755.70
707.33	36166.80
707.54	36918.40
707.75	37069.90
707.96	38527.70
708.17	38393.80
708.38	38461.10
708.59	37137.20
708.80	35703.40
709.01	33669.00
709.22	32844.60
709.43	35355.60
709.64	37090.60
709.85	36947.40
710.06	36869.30
710.27	36156.40
710.48	36923.20
710.69	34393.20
710.89	34234.20
711.10	32839.70
711.31	32642.30
711.52	36235.90
711.73	32992.30
711.94	34994.00
712.15	34096.30
712.36	34894.40
712.57	33761.90
712.78	31568.90
712.99	33776.50
713.20	35176.90
713.41	39087.80
713.62	40238.30
713.83	37315.50
714.04	33391.70
714.25	33999.30
714.46	34401.80
714.66	35691.10
714.87	37581.10
715.08	37271.40
715.29	36808.00
715.50	36388.00
715.71	36935.40
715.92	37826.60
716.13	36777.60
716.34	35099.50
716.55	33718.60
716.76	36024.30
716.97	38557.70
717.17	38906.10
717.38	34725.80
717.59	35234.50
717.80	38037.30
718.01	39888.30
718.22	38728.80
718.43	39058.30
718.64	39307.30
718.85	38223.50
719.06	35925.00
719.26	36646.30
719.47	34796.10
719.68	33865.60
719.89	32443.00
720.10	32640.70
720.31	33063.90
720.52	31574.20
720.73	32886.40
720.93	35115.90
721.14	36556.10
721.35	39450.30
721.56	44367.90
721.77	37083.60
721.98	36121.30
722.19	35773.80
722.40	36273.60
722.60	36530.30
722.81	35987.70
723.02	35794.20
723.23	35241.40
723.44	33093.30
723.65	33408.90
723.86	33835.90
724.06	35482.10
724.27	36140.30
724.48	35404.00
724.69	31755.50
724.90	31849.70
725.11	31497.20
725.31	32043.50
725.52	36853.80
725.73	36401.50
725.94	35004.00
726.15	34258.90
726.36	32737.50
726.56	31934.20
726.77	34313.50
726.98	36633.80
727.19	36667.90
727.40	40055.00
727.61	36325.30
727.81	36820.40
728.02	36087.40
728.23	38960.90
728.44	38246.30
728.65	36251.00
728.85	38773.50
729.06	40599.30
729.27	34077.90
729.48	36019.80
729.69	37958.00
729.89	37118.20
730.10	35698.70
730.31	31849.70
730.52	32083.20
730.73	32129.00
730.93	32729.00
731.14	32040.80
731.35	34034.50
731.56	35339.60
731.77	35053.40
731.97	34315.40
732.18	33954.80
732.39	32534.70
732.60	33448.10
732.80	34428.00
733.01	34014.20
733.22	33771.10
733.43	34728.10
733.64	42439.30
733.84	35078.80
734.05	35573.00
734.26	32917.30
734.47	33829.60
734.67	37660.00
734.88	38445.20
735.09	37456.00
735.30	37319.50
735.50	39060.60
735.71	39596.60
735.92	34715.40
736.13	34868.20
736.33	36477.30
736.54	37686.00
736.75	35606.80
736.96	35326.60
737.16	34705.30
737.37	34596.80
737.58	34600.60
737.79	33097.30
737.99	31725.60
738.20	32506.00
738.41	33965.70
738.61	34618.60
738.82	32373.50
739.03	32590.50
739.24	31270.80
739.44	32470.60
739.65	33397.80
739.86	34875.50
740.06	36901.80
740.27	35183.10
740.48	32724.80
740.69	31648.50
740.89	31765.10
741.10	32086.60
741.31	31126.80
741.51	30653.10
741.72	32421.90
741.93	37089.20
